nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_E_score,original_decile,E_expanded_decile,UK_IMD_E_rank,UK_IMD_E_pop_decile,UK_IMD_E_pop_quintile
E,E01009160,76.011,73.4,46.7,76.011,1,1,155.0,1,1
E,E01010617,75.916,78.60000000000001,41.8,75.916,1,1,156.0,1,1
E,E01024858,75.78,58.5,36.199999999999996,75.78,1,1,157.0,1,1
E,E01009361,75.756,74.8,37.9,75.756,1,1,158.0,1,1
E,E01025582,75.71,58.199999999999996,41.6,75.71,1,1,159.0,1,1
N,95MM14S2,54.41222568277594,20.8,41.9,75.69975544482108,1,1,160.0,1,1
E,E01028263,75.649,66.7,42.8,75.649,1,1,161.0,1,1
N,95MM30W1,52.43238045131712,19.7,45.0,75.6370340428013,1,1,162.0,1,1
E,E01006563,75.635,71.8,45.7,75.635,1,1,163.0,1,1
E,E01020807,75.567,61.4,47.5,75.567,1,1,164.0,1,1
E,E01013726,75.544,66.7,41.9,75.544,1,1,165.0,1,1
E,E01017281,75.537,66.9,46.5,75.537,1,1,166.0,1,1
E,E01012000,75.534,72.1,50.9,75.534,1,1,167.0,1,1
E,E01006817,75.522,65.3,43.0,75.522,1,1,168.0,1,1
E,E01010926,75.489,69.69999999999999,40.2,75.489,1,1,169.0,1,1
E,E01007274,75.462,79.0,49.8,75.462,1,1,170.0,1,1
E,E01026083,75.429,67.7,44.0,75.429,1,1,171.0,1,1
E,E01025117,75.373,58.3,39.300000000000004,75.373,1,1,172.0,1,1
E,E01005660,75.262,69.19999999999999,41.3,75.262,1,1,173.0,1,1
N,95SS29S1,53.15256266049454,17.7,42.7,75.02036136508772,1,1,174.0,1,1
E,E01013140,74.841,63.2,39.800000000000004,74.841,1,1,175.0,1,1
E,E01035188,74.825,67.7,42.4,74.825,1,1,176.0,1,1
E,E01013812,74.818,66.60000000000001,36.1,74.818,1,1,177.0,1,1
E,E01013603,74.795,64.9,39.1,74.795,1,1,178.0,1,1
E,E01009355,74.73,72.89999999999999,42.6,74.73,1,1,179.0,1,1
E,E01008916,74.722,80.4,37.3,74.722,1,1,180.0,1,1
E,E01012060,74.69,69.0,42.699999999999996,74.69,1,1,181.0,1,1
E,E01006874,74.673,57.699999999999996,44.4,74.673,1,1,182.0,1,1
E,E01024683,74.665,64.0,43.9,74.665,1,1,183.0,1,1
E,E01005350,74.646,70.6,42.0,74.646,1,1,184.0,1,1
E,E01008485,74.561,73.6,43.8,74.561,1,1,185.0,1,1
E,E01012724,74.548,69.3,44.3,74.548,1,1,186.0,1,1
E,E01006547,74.446,56.3,37.4,74.446,1,1,187.0,1,1
E,E01013203,74.407,63.0,40.1,74.407,1,1,188.0,1,1
E,E01013142,74.397,61.5,39.7,74.397,1,1,189.0,1,1
E,E01010737,74.342,64.9,36.0,74.342,1,1,190.0,1,1
E,E01020739,74.25,54.1,46.800000000000004,74.25,1,1,191.0,1,1
E,E01010730,74.24,75.1,43.9,74.24,1,1,192.0,1,1
E,E01010820,74.234,64.8,40.0,74.234,1,1,193.0,1,1
E,E01017038,74.188,67.10000000000001,37.9,74.188,1,1,194.0,1,1
E,E01006873,74.129,65.60000000000001,43.2,74.129,1,1,195.0,1,1
E,E01019663,74.051,65.8,43.0,74.051,1,1,196.0,1,1
E,E01017037,73.991,71.5,39.6,73.991,1,1,197.0,1,1
E,E01007714,73.891,70.1,37.5,73.891,1,1,198.0,1,1
E,E01025139,73.747,57.599999999999994,39.7,73.747,1,1,199.0,1,1
E,E01007531,73.745,86.6,37.7,73.745,1,1,200.0,1,1
E,E01009365,73.683,80.30000000000001,41.6,73.683,1,1,201.0,1,1
E,E01033948,73.677,67.9,55.50000000000001,73.677,1,1,202.0,1,1
N,95GG04S3,53.68024327165446,18.2,39.3,73.63315545996886,1,1,203.0,1,1
E,E01013566,73.625,66.4,36.199999999999996,73.625,1,1,204.0,1,1
E,E01008702,73.62,62.9,44.3,73.62,1,1,205.0,1,1
E,E01005205,73.572,66.0,37.9,73.572,1,1,206.0,1,1
N,95GG18S1,51.32767750769094,18.5,42.5,73.29483639071718,1,1,207.0,1,1
N,95YY15S2,52.01798090018491,18.8,41.3,73.25171882808687,1,1,208.0,1,1
E,E01006695,73.213,60.4,43.0,73.213,1,1,209.0,1,1
E,E01005639,73.189,71.1,40.5,73.189,1,1,210.0,1,1
E,E01035197,73.188,63.2,46.300000000000004,73.188,1,1,211.0,1,1
E,E01012944,73.17,58.699999999999996,43.9,73.17,1,1,212.0,1,1
N,95YY15S1,51.66613903686483,21.3,41.7,73.15825694407422,1,1,213.0,1,1
E,E01012038,73.144,68.30000000000001,32.9,73.144,1,1,214.0,1,1
E,E01027806,73.123,53.1,37.1,73.123,1,1,215.0,1,1
E,E01013638,73.108,63.6,39.900000000000006,73.108,1,1,216.0,1,1
E,E01005322,73.091,73.5,39.6,73.091,1,1,217.0,1,1
E,E01011994,73.05,69.8,46.9,73.05,1,1,218.0,1,1
N,95PP09W1,52.93813464100797,20.6,39.4,73.03036454424857,1,1,219.0,1,1
E,E01012601,73.016,65.2,41.099999999999994,73.016,1,1,220.0,1,1
E,E01010032,73.014,72.89999999999999,37.8,73.014,1,1,221.0,1,1
E,E01006460,73.001,65.0,42.8,73.001,1,1,222.0,1,1
E,E01007003,72.926,55.400000000000006,43.1,72.926,1,1,223.0,1,1
E,E01005484,72.914,70.8,38.800000000000004,72.914,1,1,224.0,1,1
E,E01022026,72.896,58.099999999999994,34.9,72.896,1,1,225.0,1,1
E,E01009412,72.886,64.9,38.4,72.886,1,1,226.0,1,1
E,E01007947,72.867,68.7,46.6,72.867,1,1,227.0,1,1
E,E01011434,72.774,70.6,31.8,72.774,1,1,228.0,1,1
E,E01030250,72.701,62.9,40.6,72.701,1,1,229.0,1,1
E,E01010606,72.641,68.30000000000001,33.300000000000004,72.641,1,1,230.0,1,1
E,E01010635,72.632,61.199999999999996,41.8,72.632,1,1,231.0,1,1
E,E01007293,72.569,65.10000000000001,44.3,72.569,1,1,232.5,1,1
E,E01012016,72.569,59.599999999999994,43.6,72.569,1,1,232.5,1,1
E,E01012127,72.508,74.4,52.2,72.508,1,1,234.0,1,1
E,E01011792,72.504,66.3,38.4,72.504,1,1,235.0,1,1
E,E01010924,72.416,62.8,43.4,72.416,1,1,236.0,1,1
E,E01016865,72.413,67.4,43.2,72.413,1,1,237.0,1,1
E,E01012254,72.396,62.9,43.3,72.396,1,1,238.0,1,1
N,95GG18S2,50.11524125349258,14.5,42.8,72.38453763632991,1,1,239.0,1,1
E,E01012876,72.378,74.9,40.0,72.378,1,1,240.0,1,1
E,E01020764,72.359,57.3,44.6,72.359,1,1,241.0,1,1
E,E01010743,72.35,65.60000000000001,37.4,72.35,1,1,242.0,1,1
E,E01007008,72.271,66.3,41.6,72.271,1,1,243.0,1,1
E,E01009377,72.26,77.7,39.6,72.26,1,1,244.0,1,1
E,E01005448,72.257,63.800000000000004,38.7,72.257,1,1,245.5,1,1
E,E01006880,72.257,59.699999999999996,43.4,72.257,1,1,245.5,1,1
E,E01012879,72.256,64.1,40.0,72.256,1,1,247.0,1,1
E,E01012408,72.255,71.0,43.5,72.255,1,1,248.0,1,1
E,E01032557,72.217,67.60000000000001,39.300000000000004,72.217,1,1,249.0,1,1
E,E01005004,72.19,61.9,45.1,72.19,1,1,250.0,1,1
E,E01008459,72.184,70.1,39.800000000000004,72.184,1,1,251.0,1,1
N,95MM25S3,51.30440551317715,20.1,40.5,72.18327563741217,1,1,252.0,1,1
N,95MM06S2,48.82798060176938,17.8,44.5,72.1716245714318,1,1,253.0,1,1
E,E01009345,72.168,60.699999999999996,38.4,72.168,1,1,254.0,1,1
E,E01007529,72.128,52.2,34.2,72.128,1,1,255.0,1,1
E,E01006540,72.125,59.599999999999994,39.900000000000006,72.125,1,1,256.0,1,1
E,E01033470,72.12,64.2,42.0,72.12,1,1,257.0,1,1
E,E01009709,72.119,76.9,40.699999999999996,72.119,1,1,258.0,1,1
E,E01007129,72.109,57.4,45.5,72.109,1,1,259.0,1,1
E,E01033679,72.094,58.8,37.9,72.094,1,1,260.0,1,1
E,E01010812,72.092,66.9,37.0,72.092,1,1,261.0,1,1
E,E01010739,72.039,78.5,35.099999999999994,72.039,1,1,262.0,1,1
N,95GG47S3,50.11109871082154,16.8,42.1,71.99903680857747,1,1,263.0,1,1
E,E01032514,71.999,64.9,40.300000000000004,71.999,1,1,264.0,1,1
E,E01035619,71.988,63.800000000000004,33.2,71.988,1,1,265.0,1,1
E,E01007629,71.979,60.5,36.4,71.979,1,1,266.0,1,1
E,E01006638,71.967,80.5,45.6,71.967,1,1,267.0,1,1
E,E01006610,71.965,60.6,39.900000000000006,71.965,1,1,268.0,1,1
E,E01011978,71.945,60.9,43.8,71.945,1,1,269.0,1,1
E,E01007121,71.942,67.80000000000001,45.1,71.942,1,1,270.0,1,1
E,E01010473,71.914,76.8,38.5,71.914,1,1,271.0,1,1
E,E01030247,71.909,65.0,48.1,71.909,1,1,272.0,1,1
E,E01034838,71.848,69.1,46.800000000000004,71.848,1,1,273.0,1,1
E,E01012304,71.843,57.099999999999994,40.2,71.843,1,1,274.0,1,1
E,E01007124,71.825,70.19999999999999,44.800000000000004,71.825,1,1,275.0,1,1
E,E01013484,71.807,65.5,35.199999999999996,71.807,1,1,276.0,1,1
E,E01035189,71.797,73.2,44.6,71.797,1,1,277.0,1,1
E,E01033220,71.776,63.1,41.9,71.776,1,1,278.0,1,1
E,E01013212,71.757,66.4,39.800000000000004,71.757,1,1,279.0,1,1
E,E01009053,71.745,75.1,35.6,71.745,1,1,280.0,1,1
E,E01004823,71.719,66.8,39.800000000000004,71.719,1,1,281.0,1,1
E,E01007737,71.703,66.60000000000001,39.2,71.703,1,1,282.0,1,1
E,E01005427,71.634,65.60000000000001,34.0,71.634,1,1,283.0,1,1
E,E01007006,71.611,64.2,42.199999999999996,71.611,1,1,284.0,1,1
E,E01016868,71.593,64.9,40.400000000000006,71.593,1,1,285.0,1,1
E,E01007007,71.581,63.0,49.2,71.581,1,1,286.0,1,1
E,E01006560,71.548,70.39999999999999,46.6,71.548,1,1,287.0,1,1
E,E01008839,71.485,60.6,42.0,71.485,1,1,288.0,1,1
E,E01004841,71.456,67.7,40.2,71.456,1,1,289.0,1,1
E,E01010821,71.401,66.9,38.4,71.401,1,1,290.0,1,1
E,E01000601,71.307,82.5,40.300000000000004,71.307,1,1,291.0,1,1
E,E01012785,71.303,68.60000000000001,40.5,71.303,1,1,292.0,1,1
E,E01007204,71.302,70.7,42.3,71.302,1,1,293.0,1,1
E,E01019301,71.296,63.1,41.5,71.296,1,1,294.0,1,1
E,E01005568,71.224,69.39999999999999,37.9,71.224,1,1,295.0,1,1
E,E01007668,71.219,62.7,40.9,71.219,1,1,296.0,1,1
E,E01012267,71.203,57.9,39.6,71.203,1,1,297.0,1,1
E,E01007979,71.198,68.8,40.8,71.198,1,1,298.0,1,1
E,E01006544,71.162,64.1,40.1,71.162,1,1,299.0,1,1
E,E01032755,71.099,69.8,36.4,71.099,1,1,300.0,1,1
E,E01012058,71.032,54.800000000000004,35.3,71.032,1,1,301.0,1,1
E,E01019444,70.954,61.7,39.7,70.954,1,1,302.0,1,1
E,E01026622,70.936,73.3,41.699999999999996,70.936,1,1,303.0,1,1
E,E01010659,70.918,67.9,36.5,70.918,1,1,304.0,1,1
E,E01010822,70.911,61.6,37.5,70.911,1,1,305.0,1,1
E,E01008220,70.879,64.8,38.7,70.879,1,1,306.0,1,1
E,E01005433,70.852,67.9,34.699999999999996,70.852,1,1,307.0,1,1
E,E01010456,70.849,76.8,44.0,70.849,1,1,308.0,1,1
E,E01008103,70.822,75.4,36.3,70.822,1,1,309.0,1,1
E,E01005828,70.781,62.1,41.4,70.781,1,1,310.0,1,1
E,E01005255,70.772,60.0,39.0,70.772,1,1,311.0,1,1
E,E01013674,70.763,61.5,38.800000000000004,70.763,1,1,312.0,1,1
E,E01006336,70.759,65.8,41.0,70.759,1,1,313.0,1,1
E,E01009638,70.705,70.89999999999999,37.3,70.705,1,1,314.0,1,1
E,E01007291,70.688,55.900000000000006,40.400000000000006,70.688,1,1,315.0,1,1
N,95LL12S2,50.90721060297204,17.2,38.4,70.68595747112187,1,1,316.0,1,1
E,E01010735,70.666,72.39999999999999,36.5,70.666,1,1,317.5,1,1
E,E01012948,70.666,54.2,40.300000000000004,70.666,1,1,317.5,1,1
E,E01014726,70.554,61.3,38.9,70.554,1,1,319.0,1,1
E,E01033949,70.542,66.10000000000001,38.3,70.542,1,1,320.0,1,1
E,E01018351,70.525,63.2,40.8,70.525,1,1,321.0,1,1
E,E01008124,70.485,63.9,39.4,70.485,1,1,322.0,1,1
E,E01010813,70.466,63.3,35.699999999999996,70.466,1,1,323.0,1,1
E,E01008817,70.451,66.0,42.199999999999996,70.451,1,1,324.0,1,1
E,E01012252,70.423,66.8,42.0,70.423,1,1,325.0,1,1
E,E01010272,70.395,59.599999999999994,38.1,70.395,1,1,326.0,1,1
E,E01013632,70.364,65.10000000000001,34.300000000000004,70.364,1,1,327.0,1,1
N,95SS06S1,47.99761963785655,13.5,42.5,70.34516785086296,1,1,328.0,1,1
E,E01007716,70.341,66.9,37.0,70.341,1,1,329.0,1,1
E,E01006790,70.294,62.2,39.6,70.294,1,1,330.0,1,1
E,E01010734,70.287,63.4,32.800000000000004,70.287,1,1,331.0,1,1
E,E01012684,70.268,60.4,39.4,70.268,1,1,332.0,1,1
E,E01005729,70.238,63.0,39.1,70.238,1,1,333.0,1,1
E,E01013730,70.22,58.8,36.199999999999996,70.22,1,1,334.0,1,1
E,E01007272,70.199,63.5,37.9,70.199,1,1,335.0,1,1
E,E01010736,70.189,69.1,34.8,70.189,1,1,336.0,1,1
E,E01008709,70.122,56.49999999999999,41.5,70.122,1,1,337.0,1,1
E,E01011673,70.091,70.5,29.7,70.091,1,1,338.0,1,1
E,E01001178,70.076,78.60000000000001,38.3,70.076,1,1,339.0,1,1
E,E01005202,70.049,59.0,35.6,70.049,1,1,340.0,1,1
E,E01005615,70.001,66.9,29.4,70.001,1,1,341.0,1,1
E,E01011662,69.998,74.4,38.4,69.998,1,1,342.0,1,1
E,E01010800,69.984,69.1,38.6,69.984,1,1,343.5,1,1
E,E01012720,69.984,66.60000000000001,40.1,69.984,1,1,343.5,1,1
E,E01012844,69.935,68.4,43.7,69.935,1,1,345.0,1,1
E,E01026129,69.846,61.199999999999996,37.2,69.846,1,1,346.0,1,1
E,E01012631,69.828,71.8,39.900000000000006,69.828,1,1,347.0,1,1
E,E01026152,69.818,65.7,35.5,69.818,1,1,348.0,1,1
E,E01005142,69.784,75.4,36.6,69.784,1,1,349.0,1,1
E,E01004787,69.772,67.10000000000001,41.0,69.772,1,1,350.0,1,1
E,E01006791,69.768,63.3,41.0,69.768,1,1,351.0,1,1
E,E01008084,69.756,66.2,42.699999999999996,69.756,1,1,352.0,1,1
N,95LL09S1,50.22471006434207,17.5,37.7,69.69958683339878,1,1,353.0,1,1
E,E01013209,69.678,61.7,40.9,69.678,1,1,354.0,1,1
E,E01006562,69.625,56.8,36.4,69.625,1,1,355.0,1,1
E,E01006721,69.624,62.1,35.9,69.624,1,1,356.0,1,1
E,E01020816,69.536,65.9,37.5,69.536,1,1,357.0,1,1
N,95GG07S2,47.740666224690735,15.8,41.4,69.51754507759674,1,1,358.0,1,1
E,E01014118,69.506,66.9,39.4,69.506,1,1,359.0,1,1
E,E01024906,69.403,56.49999999999999,36.8,69.403,1,1,360.0,1,1
E,E01010608,69.399,66.9,31.3,69.399,1,1,361.0,1,1
E,E01009574,69.384,68.5,37.4,69.384,1,1,362.0,1,1
E,E01024504,69.341,56.2,37.0,69.341,1,1,363.0,1,1
E,E01005201,69.329,69.89999999999999,32.2,69.329,1,1,364.0,1,1
N,95GG20S2,50.66650761366025,19.7,36.3,69.32725530306446,1,1,365.0,1,1
E,E01029845,69.309,71.39999999999999,41.3,69.309,1,1,366.0,1,1
E,E01009113,69.294,74.0,41.0,69.294,1,1,367.0,1,1
E,E01007790,69.272,60.3,36.7,69.272,1,1,368.5,1,1
E,E01009364,69.272,76.6,40.0,69.272,1,1,368.5,1,1
E,E01035368,69.271,69.69999999999999,45.2,69.271,1,1,370.0,1,1
E,E01014832,69.179,64.7,41.4,69.179,1,1,371.0,1,1
E,E01009305,69.173,63.4,37.1,69.173,1,1,372.0,1,1
E,E01009507,69.164,71.89999999999999,35.699999999999996,69.164,1,1,373.0,1,1
E,E01012445,69.157,65.2,41.3,69.157,1,1,374.0,1,1
E,E01016111,69.145,56.00000000000001,39.0,69.145,1,1,375.0,1,1
E,E01013861,69.088,69.5,47.699999999999996,69.088,1,1,376.0,1,1
E,E01017130,69.038,73.6,33.7,69.038,1,1,377.0,1,1
E,E01033692,69.036,60.8,37.3,69.036,1,1,378.0,1,1
E,E01015886,69.034,61.7,42.8,69.034,1,1,379.0,1,1
E,E01009349,69.033,74.0,33.900000000000006,69.033,1,1,380.0,1,1
E,E01006778,69.02,63.7,40.5,69.02,1,1,381.0,1,1
E,E01026093,69.007,57.49999999999999,33.6,69.007,1,1,382.0,1,1
E,E01009368,68.99,73.3,36.3,68.99,1,1,383.0,1,1
E,E01009099,68.967,67.5,40.699999999999996,68.967,1,1,384.0,1,1
E,E01025036,68.962,55.00000000000001,37.2,68.962,1,1,385.0,1,1
E,E01006703,68.952,60.0,39.1,68.952,1,1,386.0,1,1
E,E01008907,68.923,69.5,38.4,68.923,1,1,387.0,1,1
E,E01025574,68.912,62.8,33.800000000000004,68.912,1,1,388.0,1,1
E,E01024855,68.898,52.6,34.2,68.898,1,1,389.0,1,1
E,E01020758,68.849,59.8,40.9,68.849,1,1,390.0,1,1
E,E01030258,68.842,56.10000000000001,41.6,68.842,1,1,391.0,1,1
E,E01009482,68.835,75.8,32.1,68.835,1,1,392.0,1,1
E,E01013144,68.809,68.8,46.7,68.809,1,1,393.0,1,1
S,S01007801,83.72270864723092,46.0,31.0,68.80032927171715,1,1,394.0,1,1
E,E01009367,68.799,71.6,35.099999999999994,68.799,1,1,395.0,1,1
E,E01005948,68.798,60.699999999999996,35.199999999999996,68.798,1,1,396.0,1,1
E,E01011130,68.783,59.8,35.199999999999996,68.783,1,1,397.0,1,1
E,E01010965,68.764,63.6,37.8,68.764,1,1,398.0,1,1
E,E01025156,68.761,65.8,37.1,68.761,1,1,399.0,1,1
N,95GG20S1,51.6122200934885,19.6,33.7,68.74670872411134,1,1,400.0,1,1
E,E01008439,68.746,66.4,36.9,68.746,1,1,401.0,1,1
E,E01007011,68.741,60.3,38.1,68.741,1,1,402.0,1,1
E,E01034996,68.711,71.0,35.5,68.711,1,1,403.0,1,1
E,E01022319,68.698,60.199999999999996,37.0,68.698,1,1,404.0,1,1
E,E01009379,68.675,73.3,37.0,68.675,1,1,405.0,1,1
E,E01011661,68.656,58.8,36.6,68.656,1,1,406.0,1,1
E,E01025136,68.648,63.7,35.9,68.648,1,1,407.0,1,1
E,E01005099,68.642,64.1,35.099999999999994,68.642,1,1,408.0,1,1
E,E01007736,68.634,70.1,39.7,68.634,1,1,409.0,1,1
E,E01020841,68.571,61.9,41.4,68.571,1,1,410.0,1,1
E,E01010850,68.569,59.599999999999994,36.199999999999996,68.569,1,1,411.0,1,1
E,E01026598,68.567,53.900000000000006,35.0,68.567,1,1,412.0,1,1
E,E01008227,68.548,67.7,38.6,68.548,1,1,413.0,1,1
E,E01008102,68.538,63.5,36.6,68.538,1,1,414.0,1,1
E,E01021970,68.528,56.99999999999999,37.8,68.528,1,1,415.0,1,1
E,E01013851,68.525,66.60000000000001,42.4,68.525,1,1,416.0,1,1
E,E01006766,68.512,57.9,33.1,68.512,1,1,417.0,1,1
E,E01012284,68.508,59.0,41.3,68.508,1,1,418.0,1,1
E,E01008427,68.5,59.3,40.1,68.5,1,1,419.0,1,1
E,E01019139,68.494,53.900000000000006,46.300000000000004,68.494,1,1,420.0,1,1
E,E01012288,68.492,62.3,38.0,68.492,1,1,421.0,1,1
E,E01004801,68.471,62.8,40.5,68.471,1,1,422.0,1,1
E,E01009399,68.461,73.4,28.4,68.461,1,1,423.0,1,1
E,E01014330,68.447,62.3,37.5,68.447,1,1,424.0,1,1
E,E01013221,68.425,60.0,41.199999999999996,68.425,1,1,425.0,1,1
E,E01012113,68.422,70.1,40.699999999999996,68.422,1,1,426.0,1,1
E,E01011430,68.404,73.5,28.7,68.404,1,1,427.0,1,1
E,E01025219,68.396,61.4,26.3,68.396,1,1,428.0,1,1
E,E01006442,68.368,62.1,42.9,68.368,1,1,429.0,1,1
E,E01006614,68.358,51.1,38.3,68.358,1,1,430.0,1,1
E,E01005631,68.354,59.599999999999994,40.9,68.354,1,1,431.0,1,1
E,E01012424,68.294,64.60000000000001,36.3,68.294,1,1,432.0,1,1
E,E01007577,68.287,54.2,39.0,68.287,1,1,433.0,1,1
E,E01006705,68.261,53.400000000000006,38.4,68.261,1,1,434.0,1,1
E,E01012091,68.252,64.1,38.7,68.252,1,1,435.0,1,1
E,E01008380,68.223,65.4,38.6,68.223,1,1,436.0,1,1
E,E01025171,68.207,58.4,37.7,68.207,1,1,437.0,1,1
E,E01014593,68.206,64.7,38.5,68.206,1,1,438.0,1,1
E,E01006494,68.201,64.1,37.4,68.201,1,1,439.0,1,1
E,E01013948,68.186,63.5,39.0,68.186,1,1,440.0,1,1
E,E01034238,68.17,45.9,35.0,68.17,1,1,441.0,1,1
S,S01007465,86.05619961362788,47.0,35.0,68.1461759873479,1,1,442.0,1,1
E,E01006108,68.143,68.5,41.5,68.143,1,1,443.0,1,1
E,E01013165,68.124,60.3,35.0,68.124,1,1,444.0,1,1
E,E01006436,68.123,55.900000000000006,40.6,68.123,1,1,445.0,1,1
E,E01010843,68.107,66.0,31.6,68.107,1,1,446.0,1,1
E,E01009359,68.104,63.7,33.5,68.104,1,1,447.0,1,1
E,E01012195,68.102,64.7,40.2,68.102,1,1,448.0,1,1
N,95GG46S1,44.29113408303969,11.7,44.4,68.09847034263399,1,1,449.0,1,1
E,E01006467,68.093,64.1,44.4,68.093,1,1,450.0,1,1
E,E01007768,68.039,61.8,38.2,68.039,1,1,451.0,1,1
N,95MM10S2,47.23622112555935,19.0,39.5,68.03432251867787,1,1,452.0,1,1
N,95GG46S2,44.76252353597599,11.1,43.5,68.02508723515474,1,1,453.0,1,1
E,E01020993,68.023,56.2,35.9,68.023,1,1,454.0,1,1
N,95MM23W1,47.51904808967303,19.2,39.0,68.0121056546804,1,1,455.0,1,1
E,E01020912,67.94,56.99999999999999,35.9,67.94,1,1,456.0,1,1
E,E01024907,67.927,49.7,33.0,67.927,1,1,457.0,1,1
E,E01026374,67.902,69.39999999999999,37.2,67.902,1,1,458.0,1,1
E,E01006699,67.898,61.199999999999996,43.1,67.898,1,1,459.0,1,1
E,E01034239,67.884,65.2,30.599999999999998,67.884,1,1,460.0,1,1
E,E01008910,67.879,69.89999999999999,43.1,67.879,1,1,461.0,1,1
E,E01013818,67.842,72.6,39.6,67.842,1,1,462.0,1,1
E,E01009571,67.838,72.5,31.8,67.838,1,1,463.0,1,1
E,E01007005,67.82,59.199999999999996,40.0,67.82,1,1,464.0,1,1
E,E01011122,67.812,61.0,35.199999999999996,67.812,1,1,465.0,1,1
E,E01011312,67.811,55.400000000000006,31.6,67.811,1,1,466.0,1,1
E,E01006872,67.81,58.5,39.1,67.81,1,1,467.5,1,1
E,E01017167,67.81,59.099999999999994,33.800000000000004,67.81,1,1,467.5,1,1
E,E01015231,67.771,55.300000000000004,40.300000000000004,67.771,1,1,469.0,1,1
E,E01007775,67.757,61.4,36.6,67.757,1,1,470.0,1,1
E,E01026623,67.739,54.900000000000006,31.900000000000002,67.739,1,1,471.0,1,1
N,95GG28S3,48.74283929964842,19.0,36.5,67.73242049294367,1,1,472.0,1,1
E,E01007739,67.698,67.30000000000001,38.7,67.698,1,1,473.0,1,1
E,E01033471,67.677,65.5,42.0,67.677,1,1,474.0,1,1
E,E01007013,67.646,57.099999999999994,36.4,67.646,1,1,475.0,1,1
E,E01012877,67.61,65.9,35.5,67.61,1,1,476.0,1,1
E,E01022967,67.6,61.0,37.0,67.6,1,1,477.0,1,1
E,E01007719,67.587,70.19999999999999,34.599999999999994,67.587,1,1,478.0,1,1
E,E01016032,67.526,58.8,35.5,67.526,1,1,479.0,1,1
E,E01013278,67.521,63.800000000000004,36.7,67.521,1,1,480.0,1,1
E,E01007875,67.502,70.5,33.7,67.502,1,1,481.0,1,1
E,E01011951,67.485,54.50000000000001,38.5,67.485,1,1,482.0,1,1
E,E01007904,67.48,77.0,39.7,67.48,1,1,483.0,1,1
E,E01009155,67.44,58.8,35.9,67.44,1,1,484.0,1,1
E,E01025041,67.429,61.0,30.5,67.429,1,1,485.0,1,1
E,E01027974,67.426,62.0,40.9,67.426,1,1,486.0,1,1
N,95LL14S1,44.24431336678206,13.4,43.2,67.402429654178,1,1,487.0,1,1
E,E01005680,67.401,54.900000000000006,35.5,67.401,1,1,488.0,1,1
E,E01010960,67.371,68.2,29.5,67.371,1,1,489.0,1,1
E,E01008425,67.358,59.699999999999996,44.800000000000004,67.358,1,1,490.0,1,1
E,E01012420,67.339,62.6,40.300000000000004,67.339,1,1,491.0,1,1
E,E01010711,67.32,56.8,36.199999999999996,67.32,1,1,492.0,1,1
E,E01021019,67.307,59.699999999999996,37.7,67.307,1,1,493.0,1,1
E,E01005353,67.305,68.8,32.9,67.305,1,1,494.0,1,1
E,E01012875,67.274,58.9,33.900000000000006,67.274,1,1,495.0,1,1
E,E01012686,67.249,58.9,38.5,67.249,1,1,496.0,1,1
E,E01020592,67.248,66.3,40.0,67.248,1,1,497.0,1,1
S,S01010326,83.10562442220164,45.0,32.0,67.24133194695706,1,1,498.0,1,1
E,E01009483,67.226,73.7,30.0,67.226,1,1,499.0,1,1
E,E01012175,67.217,65.2,42.199999999999996,67.217,1,1,500.0,1,1
E,E01008022,67.198,56.99999999999999,39.1,67.198,1,1,501.5,1,1
E,E01007677,67.198,61.8,36.3,67.198,1,1,501.5,1,1
E,E01012382,67.189,64.5,42.1,67.189,1,1,503.0,1,1
E,E01024877,67.187,60.9,29.799999999999997,67.187,1,1,504.0,1,1
E,E01007575,67.183,61.0,40.8,67.183,1,1,505.0,1,1
E,E01012441,67.181,53.300000000000004,41.9,67.181,1,1,506.0,1,1
E,E01033217,67.086,62.3,41.699999999999996,67.086,1,1,507.0,1,1
E,E01020767,67.071,56.89999999999999,39.2,67.071,1,1,508.0,1,1
E,E01009073,67.059,67.4,40.8,67.059,1,1,509.0,1,1
E,E01005653,67.023,63.4,31.8,67.023,1,1,510.0,1,1
E,E01012075,67.014,61.5,34.300000000000004,67.014,1,1,511.0,1,1
E,E01007290,67.012,62.3,36.9,67.012,1,1,512.0,1,1
E,E01011667,66.997,67.5,33.800000000000004,66.997,1,1,513.0,1,1
E,E01014108,66.993,57.199999999999996,42.3,66.993,1,1,514.0,1,1
E,E01011811,66.992,58.8,35.6,66.992,1,1,515.0,1,1
E,E01005459,66.973,68.60000000000001,35.4,66.973,1,1,516.0,1,1
E,E01025218,66.968,61.9,28.199999999999996,66.968,1,1,517.0,1,1
E,E01008738,66.936,46.9,40.300000000000004,66.936,1,1,518.0,1,1
E,E01011780,66.935,61.6,38.6,66.935,1,1,519.0,1,1
E,E01019113,66.93,56.699999999999996,39.1,66.93,1,1,520.0,1,1
E,E01013279,66.925,58.099999999999994,42.4,66.925,1,1,521.0,1,1
E,E01003318,66.923,61.4,37.6,66.923,1,1,522.0,1,1
E,E01012131,66.901,64.60000000000001,46.7,66.901,1,1,523.0,1,1
E,E01010620,66.899,57.99999999999999,28.4,66.899,1,1,524.0,1,1
E,E01025110,66.893,53.400000000000006,36.4,66.893,1,1,525.5,1,1
