nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_W_score,original_decile,W_expanded_decile,GB_IMD_W_rank,GB_IMD_W_pop_decile,GB_IMD_W_pop_quintile
E,E01031460,13.528,10.2,12.4,14.25663813634888,7,7,28759.0,8,4
E,E01023064,9.218,12.7,7.000000000000001,14.2559918032441,8,7,28760.0,8,4
E,E01005050,9.563,12.2,7.000000000000001,14.255438981174722,8,7,28761.0,8,4
E,E01022199,9.456,12.7,7.5,14.254861795154055,8,7,28762.0,8,4
E,E01004149,10.066,13.200000000000001,9.5,14.25410305010109,8,7,28763.0,8,4
E,E01027734,11.794,7.1,4.3,14.252907672197997,7,7,28764.0,8,4
E,E01017817,9.9,12.4,8.0,14.252330605409767,8,7,28765.0,8,4
E,E01028677,11.779,11.200000000000001,10.2,14.25009585281499,7,7,28766.0,8,4
S,S01013198,19.6728870915316,12.0,9.0,14.247687156557378,5,7,28767.0,8,4
E,E01007029,12.642,11.4,12.3,14.247068231442208,7,7,28768.0,8,4
E,E01030373,8.019,14.000000000000002,6.4,14.241245540365663,9,7,28769.0,8,4
S,S01011981,16.770857956983388,6.0,5.0,14.237776227419532,6,7,28770.0,8,4
E,E01019695,10.37,11.700000000000001,8.0,14.23765330514865,8,7,28771.0,8,4
E,E01015481,8.972,13.100000000000001,7.1,14.237385063219579,8,7,28772.0,8,4
E,E01008968,10.614,11.899999999999999,8.799999999999999,14.237349807127462,8,7,28773.0,8,4
E,E01015383,10.518,11.899999999999999,8.6,14.23694621963339,8,7,28774.0,8,4
E,E01030659,10.018,12.0,7.7,14.236310128736552,8,7,28775.0,8,4
S,S01012085,18.75026129795052,9.0,8.0,14.231486951064344,5,7,28776.0,8,4
E,E01023347,9.901,13.200000000000001,9.2,14.231038412195076,8,7,28777.0,8,4
E,E01034671,9.971,10.4,5.3,14.230767536598279,8,7,28778.0,8,4
S,S01012115,18.21151435739659,9.0,7.0,14.228477447691363,5,7,28779.0,8,4
E,E01032160,10.217,12.6,9.0,14.227832461392518,8,7,28780.0,8,4
E,E01006225,12.231,10.100000000000001,9.6,14.227348601940463,7,7,28781.0,8,4
E,E01020828,10.913,10.0,6.7,14.226733460925601,8,7,28782.0,8,4
E,E01015590,9.536,11.3,5.7,14.226152860835617,8,7,28783.0,8,4
E,E01007196,10.437,12.0,8.6,14.22422292309589,8,7,28784.0,8,4
E,E01035632,10.463,11.200000000000001,7.5,14.223257653392714,8,7,28785.0,8,4
E,E01006251,11.477,8.9,6.3,14.221501612146982,7,7,28786.0,8,4
E,E01011833,11.135,12.3,10.5,14.22090227864291,8,7,28787.0,8,4
E,E01019330,10.875,10.6,7.5,14.220455290084228,8,7,28788.0,8,4
E,E01016292,8.784,13.900000000000002,7.9,14.218494160254586,8,7,28789.0,8,4
S,S01010881,19.90035222931544,14.0,9.0,14.21732425549353,5,7,28790.0,8,4
E,E01034988,12.147,8.200000000000001,6.7,14.216187394174923,7,7,28791.0,8,4
S,S01009117,18.988404858936818,11.0,8.0,14.215819010516153,5,7,28792.0,8,4
E,E01019354,13.304,9.5,11.0,14.215606978551733,7,7,28793.0,8,4
S,S01009996,18.949946046194857,15.0,7.0,14.214502269551428,5,7,28794.0,8,4
E,E01033833,8.398,13.0,5.800000000000001,14.214330900254554,8,7,28795.0,8,4
S,S01007595,20.59669609790146,11.0,11.0,14.213907815246419,5,7,28796.0,8,4
E,E01014386,10.962,11.5,9.0,14.211643415063284,8,7,28797.0,8,4
E,E01029245,10.366,12.5,9.2,14.211013669870884,8,7,28798.0,8,4
E,E01021171,10.558,9.8,5.7,14.210591045263495,8,7,28799.0,8,4
E,E01005078,10.797,9.8,6.2,14.210530525586066,8,7,28800.0,8,4
E,E01016179,11.879,10.100000000000001,8.9,14.208824231109377,7,7,28801.0,8,4
E,E01006596,11.287,11.3,9.4,14.206882019160606,7,7,28802.0,8,4
E,E01033389,8.975,12.5,6.3,14.206231139619442,8,7,28803.0,8,4
S,S01007817,19.92868882017915,10.0,10.0,14.204711444499928,5,7,28804.0,8,4
E,E01020091,10.536,10.100000000000001,6.1,14.204243494604968,8,7,28805.0,8,4
E,E01012718,11.542,11.200000000000001,9.8,14.201161699259192,7,7,28806.0,8,4
E,E01012241,10.734,11.4,8.4,14.20069669245366,8,7,28807.0,8,4
W,W01000692,14.2,12.0,9.0,14.2,7,7,28813.0,8,4
W,W01000309,14.2,12.0,7.0,14.2,7,7,28813.0,8,4
W,W01000301,14.2,7.0,5.0,14.2,7,7,28813.0,8,4
W,W01000137,14.2,7.0,5.0,14.2,7,7,28813.0,8,4
W,W01000595,14.2,14.0,10.0,14.2,7,7,28813.0,8,4
W,W01000923,14.2,8.0,8.0,14.2,7,7,28813.0,8,4
W,W01001722,14.2,6.0,3.0,14.2,7,7,28813.0,8,4
W,W01001463,14.2,12.0,10.0,14.2,7,7,28813.0,8,4
W,W01000561,14.2,12.0,6.0,14.2,7,7,28813.0,8,4
W,W01000115,14.2,11.0,7.0,14.2,7,7,28813.0,8,4
W,W01000579,14.2,11.0,6.0,14.2,7,7,28813.0,8,4
S,S01012179,20.29937240996408,13.0,10.0,14.199743672408772,5,7,28819.0,8,4
E,E01018217,11.097,12.6,10.9,14.197442913382549,8,7,28820.0,8,4
S,S01007496,18.063158144886025,8.0,7.0,14.196012062521262,5,7,28821.0,8,4
S,S01010285,19.884826317775957,14.0,9.0,14.195958492710332,5,7,28822.0,8,4
E,E01028612,12.144,6.1,3.6999999999999997,14.194977868121065,7,7,28823.0,8,4
E,E01010492,9.085,13.5,8.0,14.193655462855986,8,7,28824.0,8,4
E,E01013809,10.121,12.0,8.0,14.193066485060466,8,7,28825.0,8,4
E,E01031149,13.061,6.5,6.2,14.192978550564181,7,7,28826.0,8,4
E,E01031041,12.007,9.2,7.9,14.191907864550139,7,7,28827.0,8,4
S,S01011353,20.455350125349703,10.0,11.0,14.19108947228909,5,7,28828.0,8,4
E,E01022695,10.308,12.0,8.4,14.18852621798554,8,7,28829.0,8,4
E,E01013101,10.079,12.4,8.5,14.188100780975468,8,7,28830.0,8,4
E,E01007832,10.21,11.1,6.9,14.185573720467726,8,7,28831.0,8,4
E,E01018433,12.345,12.3,13.100000000000001,14.185508356386507,7,7,28832.0,8,4
E,E01011714,9.481,13.4,8.7,14.185332058957837,8,7,28833.0,8,4
E,E01030920,8.922,12.2,5.800000000000001,14.183500709390342,8,7,28834.0,8,4
E,E01031475,10.165,11.3,7.1,14.18298997155171,8,7,28835.0,8,4
E,E01014909,10.324,11.0,7.000000000000001,14.182456484563042,8,7,28836.0,8,4
E,E01027220,9.744,12.6,8.1,14.182167292751993,8,7,28837.0,8,4
E,E01023149,8.196,13.8,6.6000000000000005,14.180467159512958,9,7,28838.0,8,4
E,E01000371,8.451,13.5,6.7,14.180337260018367,8,7,28839.0,8,4
E,E01034551,7.982,14.799999999999999,7.6,14.17931278747162,9,7,28840.0,8,4
E,E01013304,11.143,10.5,8.0,14.177504669488343,7,7,28841.0,8,4
E,E01031597,9.033,12.1,5.8999999999999995,14.177175008247813,8,7,28842.0,8,4
E,E01000420,10.068,13.3,9.8,14.176746341635216,8,7,28843.0,8,4
E,E01026357,8.37,13.4,6.4,14.173204383887693,9,7,28844.0,8,4
S,S01007652,18.83232594450764,10.0,8.0,14.172726138720302,5,7,28845.0,8,4
S,S01007943,22.67515205290573,15.0,14.0,14.172235476859862,4,7,28846.0,8,4
S,S01007041,20.69042103312336,12.0,11.0,14.171193143636959,5,7,28847.0,8,4
S,S01007759,20.40053144245794,14.0,10.0,14.167259328237167,5,7,28848.0,8,4
S,S01007565,18.166682083922304,9.0,7.0,14.16678215091944,5,7,28849.0,8,4
E,E01029086,12.291,7.3,5.800000000000001,14.165249192159063,7,7,28850.0,8,4
E,E01035290,8.861,13.3,7.3,14.164215079071003,8,7,28851.0,8,4
E,E01020038,8.244,14.399999999999999,7.6,14.163897692039516,9,7,28852.0,8,4
E,E01025901,9.785,13.0,8.799999999999999,14.163701826797078,8,7,28853.0,8,4
E,E01031042,10.55,11.200000000000001,7.8,14.162902195114798,8,7,28854.0,8,4
E,E01014895,9.816,12.4,8.0,14.16249357875015,8,7,28855.0,8,4
E,E01028712,11.409,8.5,5.7,14.159957240902846,7,7,28856.0,8,4
E,E01026987,11.582,11.5,10.4,14.158855130065845,7,7,28857.0,8,4
E,E01014148,12.021,8.3,6.7,14.155337119069774,7,7,28858.0,8,4
S,S01006647,19.73040632414091,13.0,9.0,14.155148521217843,5,7,28859.0,8,4
S,S01012208,20.266711403925555,13.0,10.0,14.154797692554059,5,7,28860.0,8,4
E,E01035608,9.824,10.299999999999999,5.0,14.153048425235049,8,7,28861.0,8,4
E,E01019696,11.235,11.3,9.4,14.15126862170465,7,7,28862.0,8,4
E,E01022015,10.348,10.299999999999999,6.1,14.150990202801994,8,7,28863.0,8,4
E,E01005743,12.558,9.8,10.0,14.150820917978736,7,7,28864.0,8,4
E,E01013887,10.977,12.5,10.6,14.148599989159916,8,7,28865.0,8,4
E,E01015109,11.158,11.200000000000001,9.1,14.14841369922444,7,7,28866.0,8,4
E,E01023054,12.252,11.899999999999999,12.4,14.148360424885471,7,7,28867.0,8,4
E,E01023150,10.275,13.100000000000001,10.0,14.14805261316095,8,7,28868.0,8,4
E,E01018357,10.839,10.0,6.7,14.147591318392127,8,7,28869.0,8,4
E,E01025197,13.145,6.800000000000001,6.9,14.146595821467411,7,7,28870.0,8,4
E,E01034606,9.637,9.8,3.9,14.145997918297812,8,7,28871.0,8,4
S,S01009064,19.18685497134444,13.0,8.0,14.145527494133315,5,7,28872.0,8,4
E,E01032337,8.938,13.3,7.5,14.1442983867254,8,7,28873.0,8,4
E,E01027006,10.543,10.7,7.1,14.14382500221433,8,7,28874.0,8,4
E,E01029480,10.696,11.1,8.0,14.142874938355316,8,7,28875.0,8,4
E,E01035219,11.164,9.8,7.1,14.142829922489451,7,7,28876.0,8,4
E,E01010333,10.61,12.4,9.700000000000001,14.142395327372247,8,7,28877.0,8,4
E,E01035530,8.468,12.8,5.800000000000001,14.141384559369016,8,7,28878.0,8,4
S,S01010240,20.38007893890804,14.0,10.0,14.139113905789126,5,7,28879.0,8,4
E,E01008424,10.645,10.2,6.6000000000000005,14.139054746171928,8,7,28880.0,8,4
E,E01024725,8.285,13.200000000000001,6.0,14.139021939280747,9,7,28881.0,8,4
E,E01022703,9.568,13.0,8.4,14.13615744149357,8,7,28882.0,8,4
E,E01018830,11.449,10.9,9.3,14.135651732525513,7,7,28883.0,8,4
E,E01035181,9.099,11.600000000000001,5.4,14.13390316935129,8,7,28884.0,8,4
E,E01021381,11.101,10.5,8.0,14.132586156158533,8,7,28885.0,8,4
S,S01009216,19.464257211046625,11.0,9.0,14.132277018756202,5,7,28886.0,8,4
E,E01018153,10.713,9.4,5.6000000000000005,14.131874339740097,8,7,28887.0,8,4
E,E01013182,11.185,10.100000000000001,7.6,14.131336723514888,7,7,28888.0,8,4
E,E01021153,8.182,13.200000000000001,5.800000000000001,14.131131932898375,9,7,28889.0,8,4
E,E01022492,10.005,8.9,3.4000000000000004,14.130090520473761,8,7,28890.0,8,4
E,E01025623,11.029,11.5,9.3,14.12989818853308,8,7,28891.0,8,4
S,S01010573,19.71034365397276,13.0,9.0,14.127539562444628,5,7,28892.0,8,4
E,E01025732,9.342,12.9,7.8,14.127349695709176,8,7,28893.0,8,4
E,E01024479,11.106,10.9,8.6,14.126752757407955,8,7,28894.0,8,4
S,S01009211,17.72429055539564,10.0,6.0,14.124677869254521,5,7,28895.0,8,4
E,E01026197,10.641,10.6,7.199999999999999,14.123595951707815,8,7,28896.0,8,4
E,E01020249,11.108,11.1,8.9,14.12330131382636,8,7,28897.0,8,4
S,S01008676,17.88523101593003,7.0,7.0,14.122853080427848,5,7,28898.0,8,4
E,E01026238,9.268,13.900000000000002,9.1,14.122522751258494,8,7,28899.0,8,4
E,E01002993,8.284,14.7,8.200000000000001,14.121591122846166,9,7,28900.0,8,4
E,E01028176,10.909,12.7,10.8,14.121418006753759,8,7,28901.0,8,4
E,E01007836,11.8,12.1,11.799999999999999,14.119564092503023,7,7,28902.0,8,4
E,E01028193,9.552,13.900000000000002,9.700000000000001,14.11945556009025,8,7,28903.0,8,4
E,E01022522,10.595,9.0,4.8,14.11912284798216,8,7,28904.0,8,4
E,E01018298,10.407,9.2,4.7,14.117003206237642,8,7,28905.0,8,4
E,E01010709,10.623,11.1,7.9,14.115935934292919,8,7,28906.0,8,4
E,E01027961,11.412,10.299999999999999,8.4,14.112851922479253,7,7,28907.0,8,4
E,E01029458,9.305,13.900000000000002,9.2,14.110960172466768,8,7,28908.0,8,4
E,E01012792,8.815,12.6,6.3,14.109018258485396,8,7,28909.0,8,4
E,E01007582,11.7,10.5,9.3,14.108472264554646,7,7,28910.0,8,4
E,E01020390,10.911,11.5,9.1,14.105965855961488,8,7,28911.0,8,4
E,E01017673,12.501,6.5,5.2,14.105401540084653,7,7,28912.0,8,4
E,E01028206,9.421,14.000000000000002,9.6,14.104391492980488,8,7,28913.0,8,4
E,E01032967,8.342,13.0,5.8999999999999995,14.103305899089683,9,7,28914.0,8,4
S,S01007435,21.177636081496143,12.0,12.0,14.103287765052018,4,7,28915.0,8,4
E,E01024808,10.376,10.4,6.4,14.101440193064096,8,7,28916.0,8,4
S,S01009081,19.316804246463477,10.0,9.0,14.101054625400304,5,7,28917.0,8,4
E,E01023823,8.806,15.299999999999999,10.2,14.1006226623674,8,7,28918.0,8,4
E,E01027294,11.565,10.2,8.6,14.100311084608075,7,7,28919.0,8,4
W,W01000014,14.1,14.0,11.0,14.1,7,7,28925.5,8,4
W,W01001076,14.1,12.0,7.0,14.1,7,7,28925.5,8,4
W,W01000177,14.1,14.0,7.0,14.1,7,7,28925.5,8,4
W,W01001818,14.1,17.0,7.0,14.1,7,7,28925.5,8,4
W,W01001246,14.1,12.0,10.0,14.1,7,7,28925.5,8,4
W,W01000034,14.1,14.0,9.0,14.1,7,7,28925.5,8,4
W,W01000185,14.1,12.0,7.0,14.1,7,7,28925.5,8,4
W,W01000502,14.1,12.0,11.0,14.1,7,7,28925.5,8,4
W,W01000205,14.1,8.0,5.0,14.1,7,7,28925.5,8,4
W,W01000720,14.1,12.0,10.0,14.1,7,7,28925.5,8,4
W,W01000460,14.1,10.0,5.0,14.1,7,7,28925.5,8,4
W,W01001953,14.1,13.0,8.0,14.1,7,7,28925.5,8,4
E,E01028172,7.329,14.799999999999999,6.4,14.094540654735866,9,7,28932.0,8,4
S,S01007518,21.258533569421672,17.0,11.0,14.094528592212509,4,7,28933.0,8,4
E,E01000732,9.518,13.5,9.1,14.09427379487501,8,7,28934.0,8,4
E,E01000426,9.242,12.1,6.5,14.09389618613349,8,7,28935.0,8,4
E,E01017059,8.763,13.0,6.800000000000001,14.09335767027425,8,7,28936.0,8,4
S,S01009422,20.384278191525592,10.0,11.0,14.093284839384452,5,7,28937.0,8,4
E,E01014701,11.106,9.4,6.5,14.091980435371463,8,7,28938.0,8,4
S,S01009955,19.9340263900611,15.0,9.0,14.091971562976648,5,7,28939.0,8,4
E,E01028653,9.823,13.4,9.6,14.090894245545858,8,7,28940.0,8,4
E,E01018677,11.487,10.299999999999999,8.6,14.090796253308419,7,7,28941.0,8,4
E,E01004660,10.759,8.1,3.9,14.089574414218587,8,7,28942.0,8,4
E,E01032249,9.762,12.1,7.6,14.087560010049973,8,7,28943.0,8,4
E,E01011963,11.371,12.4,11.4,14.087003958378068,7,7,28944.0,8,4
E,E01020487,9.086,12.8,7.199999999999999,14.086457297546342,8,7,28945.0,8,4
E,E01029092,10.184,11.0,6.9,14.083861756855473,8,7,28946.0,8,4
S,S01011651,17.692053921575724,10.0,6.0,14.080315883204712,5,7,28947.0,8,4
E,E01004717,11.248,8.9,6.1,14.078856065775177,7,7,28948.0,8,4
E,E01013343,10.488,9.1,4.8,14.078592852716683,8,7,28949.0,8,4
E,E01005168,10.11,10.2,5.6000000000000005,14.078214946007764,8,7,28950.0,8,4
E,E01019395,10.767,9.8,6.4,14.076178573090708,8,7,28951.0,8,4
S,S01009201,19.548084097446036,12.0,9.0,14.075941287757095,5,7,28952.0,8,4
E,E01034462,11.036,10.100000000000001,7.3999999999999995,14.074250250152243,8,7,28953.0,8,4
E,E01028288,9.568,13.4,9.1,14.073842950621458,8,7,28954.0,8,4
E,E01030235,12.405,11.3,12.0,14.07309516294367,7,7,28955.0,8,4
E,E01031004,8.801,12.5,6.2,14.071273805882976,8,7,28956.0,8,4
S,S01006669,21.154158288657943,12.0,12.0,14.070979133692218,4,7,28957.0,8,4
E,E01031019,10.261,11.700000000000001,8.1,14.069945418115207,8,7,28958.0,8,4
E,E01007749,9.867,12.2,8.0,14.069226958024936,8,7,28959.0,8,4
S,S01009719,19.0055443416796,12.0,8.0,14.067712355566364,5,7,28960.0,8,4
E,E01034581,8.112,12.8,5.2,14.067448584829013,9,7,28961.0,8,4
E,E01013800,7.76,15.8,8.799999999999999,14.067335208012446,9,7,28962.0,8,4
S,S01009539,19.66655456080489,13.0,9.0,14.067279823444004,5,7,28963.0,8,4
E,E01004791,10.667,11.799999999999999,9.1,14.066726477936374,8,7,28964.0,8,4
S,S01009305,21.936581252776264,14.0,13.0,14.065934116363557,4,7,28965.0,8,4
E,E01019722,10.187,11.799999999999999,8.1,14.064708540466007,8,7,28966.0,8,4
E,E01027900,12.046,7.1,5.2,14.062215901650713,7,7,28967.0,8,4
E,E01023501,5.97,16.1,5.5,14.062077196014485,9,7,28968.0,8,4
E,E01025985,12.145,10.9,10.9,14.061877266769852,7,7,28969.0,8,4
E,E01009068,10.789,9.4,5.8999999999999995,14.05975450892342,8,7,28970.0,8,4
E,E01021662,11.899,8.0,6.2,14.058811988370273,7,7,28971.0,8,4
E,E01000971,11.244,10.4,8.3,14.05821678410275,7,7,28972.0,8,4
E,E01017072,11.61,9.8,8.200000000000001,14.057351603872462,7,7,28973.0,8,4
E,E01007994,10.337,9.700000000000001,5.4,14.053729791366795,8,7,28974.0,8,4
E,E01003905,8.603,12.9,6.4,14.05286885960549,8,7,28975.0,8,4
S,S01007209,20.60375290609595,12.0,11.0,14.051926030835073,5,7,28976.0,8,4
S,S01007356,20.353153776003897,10.0,11.0,14.050453416758407,5,7,28977.0,8,4
E,E01000563,8.929,11.799999999999999,5.5,14.048767018916918,8,7,28978.0,8,4
E,E01025839,10.602,11.799999999999999,9.0,14.048343381174892,8,7,28979.0,8,4
E,E01031874,10.99,11.1,8.799999999999999,14.048235331196306,8,7,28980.0,8,4
E,E01024708,11.285,11.5,10.0,14.045751671753173,7,7,28981.0,8,4
E,E01027661,10.206,12.3,8.9,14.04548594425939,8,7,28982.0,8,4
S,S01012209,19.525491907954205,12.0,9.0,14.044851366871743,5,7,28983.0,8,4
E,E01013428,8.435,14.099999999999998,7.8,14.044186884079135,8,7,28984.0,8,4
E,E01025594,11.101,11.899999999999999,10.2,14.042319563252292,8,7,28985.0,8,4
E,E01004051,11.575,8.1,5.7,14.041871257859746,7,7,28986.0,8,4
E,E01007310,11.427,9.9,8.0,14.037807789365202,7,7,28987.0,8,4
E,E01031357,8.294,14.499999999999998,8.1,14.035609127262216,9,7,28988.0,8,4
E,E01027216,10.116,12.0,8.3,14.03431809282201,8,7,28989.0,8,4
E,E01000703,8.442,12.9,6.1,14.034082175349935,8,7,28990.0,8,4
E,E01022533,10.704,9.0,5.2,14.031162484723302,8,7,28991.0,8,4
S,S01007433,19.514913859288622,12.0,9.0,14.030294535350246,5,7,28992.0,8,4
E,E01030086,11.718,8.5,6.6000000000000005,14.030226309874589,7,7,28993.0,8,4
E,E01027724,12.633,5.1,3.5999999999999996,14.030038703105255,7,7,28994.0,8,4
E,E01034789,7.561,14.099999999999998,6.0,14.029859712506333,9,7,28995.0,8,4
E,E01033859,9.213,9.700000000000001,3.1,14.027698766932664,8,7,28996.0,8,4
E,E01028998,10.976,11.3,9.1,14.027672073012877,8,7,28997.0,8,4
S,S01010039,16.617477719618634,6.0,5.0,14.026704190919002,6,7,28998.0,8,4
S,S01008792,20.585029573255717,12.0,11.0,14.026160182114506,5,7,28999.0,8,4
E,E01016175,9.832,11.5,7.000000000000001,14.02579450997809,8,7,29000.0,8,4
S,S01009551,19.92319810502064,11.0,10.0,14.025462563931615,5,7,29001.0,8,4
E,E01013275,11.09,10.299999999999999,7.9,14.02414490390968,8,7,29002.0,8,4
E,E01000122,8.957,13.8,8.5,14.022808490401863,8,7,29003.0,8,4
E,E01029243,11.928,10.4,9.8,14.022742107454178,7,7,29004.0,8,4
E,E01009722,10.406,11.700000000000001,8.5,14.020486637710475,8,7,29005.0,8,4
S,S01009740,20.417877846019618,15.0,10.0,14.019437424435175,5,7,29006.0,8,4
S,S01007330,19.918340540116425,11.0,10.0,14.018777894939172,5,7,29007.0,8,4
E,E01028660,9.682,11.5,6.7,14.018772198261294,8,7,29008.0,8,4
E,E01023597,11.787,7.9,5.8999999999999995,14.018524971448553,7,7,29009.0,8,4
E,E01032123,11.978,7.9,6.3,14.018262658024083,7,7,29010.0,8,4
E,E01026932,9.431,12.9,8.200000000000001,14.017999564198025,8,7,29011.0,8,4
E,E01030135,12.855,5.800000000000001,5.1,14.017797234018715,7,7,29012.0,8,4
E,E01028417,20.052,6.800000000000001,21.6,14.016905728802216,5,7,29013.0,8,4
E,E01013037,10.062,12.4,8.799999999999999,14.016518527785635,8,7,29014.0,8,4
S,S01009587,21.363635354805645,14.0,12.0,14.015862203177182,4,7,29015.0,8,4
E,E01022299,11.071,10.8,8.6,14.015415398082173,8,7,29016.0,8,4
S,S01011508,22.31025220875012,13.0,14.0,14.013469557561049,4,7,29017.0,8,4
E,E01013419,8.98,14.099999999999998,9.0,14.013454268252522,8,7,29018.0,8,4
E,E01031951,11.446,7.000000000000001,3.9,14.01135503995771,7,7,29019.0,8,4
E,E01006063,10.73,10.8,7.9,14.008655399789843,8,7,29020.0,8,4
E,E01021533,12.101,8.4,7.3,14.007999556612454,7,7,29021.0,8,4
S,S01011069,18.548992603777084,13.0,7.0,14.006121702765338,5,7,29022.0,8,4
E,E01002383,9.69,12.3,7.9,14.004966423934903,8,7,29023.0,8,4
E,E01030950,10.23,11.1,7.3,14.002428888486175,8,7,29024.0,8,4
E,E01003651,8.842,13.8,8.3,14.002084623068113,8,7,29025.0,8,4
E,E01006576,10.638,11.200000000000001,8.3,14.001348925132575,8,7,29026.0,8,4
E,E01014854,12.18,6.2,4.3,14.000582815508707,7,7,29027.0,8,4
W,W01001077,14.0,14.0,7.0,14.0,7,7,29028.5,8,4
W,W01000651,14.0,12.0,9.0,14.0,7,7,29028.5,8,4
E,E01005537,11.322,10.9,9.3,13.99982670412347,7,7,29030.0,8,4
E,E01006947,10.497,13.200000000000001,10.9,13.999181455119505,8,7,29031.0,8,4
E,E01002883,11.461,7.1,4.1000000000000005,13.999035330914285,7,7,29032.0,8,4
S,S01008133,22.423388172830013,14.0,14.0,13.997467097785531,4,7,29033.0,8,4
E,E01022396,11.304,8.5,5.800000000000001,13.996527307519862,7,7,29034.0,8,4
E,E01030440,9.821,10.299999999999999,5.3,13.996439009821827,8,7,29035.0,8,4
E,E01018806,9.347,11.4,5.8999999999999995,13.995657515618834,8,7,29036.0,8,4
E,E01022370,11.264,8.9,6.3,13.993700580260091,7,7,29037.0,8,4
S,S01009073,18.577000562699443,9.0,8.0,13.993056649590399,5,7,29038.0,8,4
E,E01015980,11.263,9.8,7.6,13.993041025045986,7,7,29039.0,8,4
E,E01014111,9.785,10.9,6.1,13.992299815805683,8,7,29040.0,8,4
E,E01006810,12.765,9.700000000000001,10.6,13.991497854154906,7,7,29041.0,8,4
S,S01007519,17.789108134174896,7.0,7.0,13.990574941112499,5,7,29042.0,8,4
E,E01033822,8.731,11.799999999999999,5.2,13.990409263394623,8,7,29043.0,8,4
E,E01034425,9.868,11.4,7.000000000000001,13.990390827947936,8,7,29044.0,8,4
E,E01004175,9.84,12.2,8.1,13.989217120825883,8,7,29045.0,8,4
E,E01035347,8.373,12.8,5.8999999999999995,13.988649510112177,9,7,29046.0,8,4
S,S01012414,17.375908529395947,8.0,6.0,13.988642710949534,5,7,29047.0,8,4
E,E01013170,10.495,11.799999999999999,8.9,13.9850417710836,8,7,29048.0,8,4
E,E01017145,9.394,10.9,5.3,13.983199046941092,8,7,29049.0,8,4
S,S01007894,19.605402255503808,13.0,9.0,13.983125946527606,5,7,29050.0,8,4
S,S01010606,18.656851875814475,14.0,7.0,13.982857798135301,5,7,29051.0,8,4
S,S01009088,16.46008453886831,5.0,5.0,13.9818027101806,6,7,29052.0,8,4
E,E01031335,11.518,8.1,5.7,13.98091041834072,7,7,29053.0,8,4
S,S01012957,20.26419440561295,14.0,10.0,13.97964105021296,5,7,29054.0,8,4
E,E01016920,7.981,14.6,7.7,13.979299119231992,9,7,29055.0,8,4
S,S01012381,20.13878446053716,13.0,10.0,13.978752845263443,5,7,29056.0,8,4
E,E01030046,10.968,9.1,6.0,13.978343490070129,8,7,29057.0,8,4
E,E01033793,9.893,11.0,6.5,13.97717522901849,8,7,29058.0,8,4
E,E01013892,11.024,12.2,10.6,13.977150149899963,8,7,29059.0,8,4
E,E01025974,8.596,12.6,6.1,13.97706759623974,8,7,29060.0,8,4
S,S01011415,19.88776718429126,11.0,10.0,13.976704805292515,5,7,29061.0,8,4
E,E01024408,9.823,11.1,6.5,13.976216305019749,8,7,29062.0,8,4
E,E01021352,8.972,12.4,6.6000000000000005,13.975716459321943,8,7,29063.0,8,4
E,E01019347,10.115,10.4,6.1,13.975704667547092,8,7,29064.0,8,4
E,E01007918,11.453,10.4,8.9,13.974937961988424,7,7,29065.0,8,4
E,E01010932,12.27,8.799999999999999,8.3,13.973027657296809,7,7,29066.0,8,4
S,S01009186,18.936376236038257,12.0,8.0,13.97252764879164,5,7,29067.0,8,4
S,S01008032,19.34615788534635,11.0,9.0,13.96975630804941,5,7,29068.0,8,4
E,E01000669,10.367,11.200000000000001,7.8,13.967185815606344,8,7,29069.0,8,4
E,E01030544,10.474,8.9,4.7,13.966943135229988,8,7,29070.0,8,4
E,E01024137,9.198,11.3,5.5,13.966933077488838,8,7,29071.0,8,4
E,E01023415,8.118,14.799999999999999,8.3,13.966827661177977,9,7,29072.0,8,4
E,E01016576,10.245,9.3,4.8,13.96651769821991,8,7,29073.0,8,4
S,S01012719,19.46848298686434,12.0,9.0,13.96639934932453,5,7,29074.0,8,4
E,E01030697,9.005,12.2,6.4,13.965466347286588,8,7,29075.0,8,4
E,E01025665,11.384,9.1,6.9,13.963047819191626,7,7,29076.0,8,4
E,E01021068,12.456,6.3,5.1,13.960597681806906,7,7,29077.0,8,4
E,E01018699,10.004,13.100000000000001,9.8,13.960488553459335,8,7,29078.0,8,4
S,S01009541,18.30301880775061,7.0,8.0,13.959406368220701,5,7,29079.0,8,4
E,E01021537,10.663,10.0,6.7,13.959361357771975,8,7,29080.0,8,4
E,E01012747,10.502,12.1,9.4,13.958575734332435,8,7,29081.0,8,4
E,E01030393,9.629,12.6,8.3,13.956908825184406,8,7,29082.0,8,4
S,S01011233,18.549508665749546,9.0,8.0,13.95522406583531,5,7,29083.0,8,4
E,E01028032,12.024,9.2,8.4,13.954420917272287,7,7,29084.0,8,4
E,E01035415,8.096,13.5,6.4,13.954069823715594,9,7,29085.0,8,4
E,E01025783,9.514,12.0,7.199999999999999,13.952956219071138,8,7,29086.0,8,4
E,E01018368,9.567,12.2,7.6,13.952915034474422,8,7,29087.0,8,4
S,S01012314,19.58264400632004,13.0,9.0,13.951807504954324,5,7,29088.0,8,4
E,E01020251,10.877,10.299999999999999,7.6,13.949744822198173,8,7,29089.0,8,4
S,S01012280,21.852018125314142,14.0,13.0,13.949563768834121,4,7,29090.0,8,4
